for,2089
the,2332
first,1374
timea,550
father,1577
and,2750
sonare,3635
playing,4962
each,3095
otherin,2550
the,2332
world,993
tabletennis,752
final,485
andneither,4230
of,3437
them,4886
are,4990
chinese,5072
tremendous,478
play,2291
from,1139
the,2332
oldworld,1926
champion,2413
and,2750
his,2567
son,4993
the,2332
first,1374
openly,4359
gingerbritish,2393
table,2116
tennis,2687
playerbut,1830
there,2599
are,4990
signs,1963
theyoungster,1868
s,1885
beginning,3183
to,3985
crack,4487
there,2599
are,4990
tears,1129
in,4511
his,2567
eyes,216
there,2599
are,4990
not,3759
there,2599
soon,3215
will,483
be,1411
hey,118
hey,118
i,4827
didn,2202
t,1202
know,3505
you,2676
were,3637
here,2777
yeah,4984
i,4827
justpopped,2875
down,3858
for,2089
a,4454
while,3280
okay,3677
what,2749
about,994
the,2332
job,2009
so,1724
how,2397
long,1156
have,2744
you,2676
been,1213
here,2777
couple,113
of,3437
weeks,4612
gosh,2878
so,1724
life,967
in,4511
london,1982
horrid,2896
okay,3677
is,4345
mary,1596
here,2777
yes,1232
where,654
downstairs,1059
you,2676
be,1411
gentle,5033
be,1411
gentle,5033
careful,1635
yeah,4984
nice,51
to,3985
see,4287
you,2676
too,1800
i,4827
mtrying,1726
to,3985
make,4340
a,4454
good,3369
impression,74
yeah,4984
you,2676
make,4340
a,4454
good,3369
impression,74
right,3782
sorry,4428
sorry,4428
i,4827
ve,4745
got,4393
an,2530
importantannouncement,2444
to,3985
make,4340
exciting,2270
we,1778
ve,4745
decided,2185
after,607
a,4454
littlebit,2681
of,3437
thought,4806
to,3985
get,3316
married,3506
that,2341
s,1885
wonderful,4885
news,4039
who,3050
are,4990
you,2676
getting,2156
married,3506
to,3985
to,3985
mary,1596
over,3966
there,2599
thank,2683
god,2916
for,2089
that,2341
jolly,684
embarrassing,421
if,1252
it,3838
hadbeen,1561
another,801
girl,3435
imagine,1790
that,2341
we,1778
re,4892
so,1724
pleased,842
no,4257
sorry,4428
yeah,4984
by,742
the,2332
way,2519
the,2332
weddingwill,3869
be,1411
quite,2839
soonbecause,1578
we,1778
rehaving,2029
a,4454
baby,3542
too,1800
you,2676
re,4892
pregnant,2663
yes,1232
who,3050
s,1885
the,2332
father,1577
well,3996
tim,2601
i,4827
hope,3176
thank,2683
god,2916
for,2089
that,2341
jolly,684
awkwardif,681
it,3838
had,1674
been,1213
another,801
fellow,4036
we,1778
have,2744
to,3985
decide,1454
tonight,3960
what,2749
everything,1383
the,2332
only,350
thingyou,1857
ve,4745
decided,2185
about,994
ourwedding,3121
is,4345
that,2341
i,4827
mcoming,2816
down,3858
the,2332
aisleto,4625
the,2332
sound,5027
ofsome,4568
ltalian,542
weirdosinging,5065
a,4454
song,28
called,2176
il,3474
mondo,1166
excellent,2886
song,28
to,3985
which,5002
i,4827
ve,4745
saida,43
definitive,4479
no,4257
so,1724
here,2777
s,1885
the,2332
deal,2323
i,4827
will,483
take,1079
off,2014
one,3313
item,2710
of,3437
clothingfor,1802
every,2172
decision,2345
you,2676
make,4340
okay,3677
you,2676
have,2744
my,4022
attention,157
young,2824
lady,2139
right,3782
um,117
where,654
would,4443
youlike,720
to,3985
get,3316
married,3506
home,1243
i,4827
d,3195
hate,717
anywhere,3720
else,5067
okay,3677
my,4022
god,2916
good,3369
who,3050
should,4429
the,2332
priest,4599
be,1411
t,1202
ll,4000
have,2744
to,3985
bethe,3460
local,1361
blokewith,2537
yellow,4738
teeth,2337
andthe,4490
massive,3806
unibrow,2850
okay,3677
that,2341
s,1885
a,4454
lock,1493
for,2089
hagrid,968
um,117
best,3521
man,3149
damn,3251
best,3521
man,3149
now,2298
no,4257
this,2539
is,4345
so,1724
hard,4449
it,3838
s,1885
lose,857
lose,857
you,2676
knowyou,3196
piss,416
off,2014
all,2866
theones,868
you,2676
don,4546
t,1202
pick,840
and,2750
you,2676
endup,1357
hating,2059
the,2332
one,3313
you,2676
do,526
pickbecause,35
he,2738
makes,1331
a,4454
badspeech,4939
and,2750
ruins,4142
the,2332
day,88
do,526
you,2676
wanna,5136
seethese,2025
puppies,407
or,4225
not,3759
yes,1232
i,4827
do,526
jay,2371
it,3838
s,1885
your,4638
choice,4761
he,2738
s,1885
my,4022
best,3521
friend,3920
but,3170
he,2738
s,1885
a,4454
moron,3394
yeah,4984
he,2738
willmess,4015
up,4912
everything,1383
rory,3830
sure,5017
no,4257
harry,3020
harry,3020
it,3838
is,4345
let,2685
s,1885
do,526
this,2539
rory,3830
sorry,4428
what,2749
that,2341
s,1885
such,1290
a,4454
cheat,479
okay,3677
fine,4260
honeymoon,1625
bed,4579
and,2750
breakfast,1951
in,4511
scotland,944
i,4827
am,3230
not,3759
takingmy,3660
pants,1990
off,2014
for,2089
scotland,944
but,3170
it,3838
s,1885
all,2866
we,1778
can,2975
afford,446
take,1079
off,2014
your,4638
pants,1990
i,4827
will,483
not,3759
take,1079
off,2014
your,4638
pants,1990
i,4827
wanttwo,1403
weeks,4612
in,4511
bali,323
take,1079
off,2014
those,4861
pants,1990
have,2744
you,2676
planned,816
a,4454
break,697
no,4257
no,4257
is,4345
that,2341
you,2676
t,1202
wasn,3065
t,1202
me,1417
t,1202
s,1885
for,2089
you,2676
no,4257
i,4827
m,1205
caught,4510
i,4827
ve,4745
got,4393
it,3838
i,4827
ve,4745
got,4393
it,3838
help,650
me,1417
yes,1232
right,3782
follow,2115
me,1417
my,4022
gosh,2878
my,4022
god,2916
god,2916
it,3838
s,1885
a,4454
joke,540
here,2777
yes,1232
come,3172
on,537
this,2539
way,2519
my,4022
god,2916
hello,1793
i,4827
m,1205
rory,3830
when,3912
tim,2601
asked,4986
me,1417
tobe,2642
his,2567
best,3521
man,3149
i,4827
was,686
terrified,2558
so,1724
i,4827
thought,4806
bestthing,1350
is,4345
to,3985
finda,4125
book,4432
about,994
speeches,727
and,2750
here,2777
it,3838
is,4345
and,2750
it,3838
says,4233
think,1770
ofreally,1983
funny,3808
anecdotes,4276
and,2750
there,2599
is,4345
a,4454
very,4293
hilariousstory,2778
actually,42
from,1139
work,3018
t,1202
was,686
quite,2839
a,4454
complicatedcase,826
based,2334
on,537
an,2530
issue,802
ofcross,1015
amortisationof,2796
ownership,4297
ofpost,76
divorceproperties,2491
and,2750
um,117
let,2685
me,1417
just,1504
explain,2350
the,2332
context,1581
the,2332
defendant,456
when,3912
tim,2601
asked,4986
meto,3468
do,526
his,2567
best,3521
man,3149
speech,2022
my,4022
immediate,3997
reaction,3053
was,686
how,2397
much,63
are,4990
you,2676
gonnapay,4610
me,1417
you,2676
little,4505
shit,2296
l,3935
don,4546
t,1202
writefor,2086
free,4097
you,2676
know,3505
these,2691
were,3637
the,2332
girls,433
availableto,1104
him,4606
at,4187
that,2341
time,2404
hello,1793
girls,433
and,2750
this,2539
is,4345
howfar,4872
he,2738
got,4393
with,4411
each,3095
of,3437
them,4886
let,2685
me,1417
explain,2350
the,2332
code,2238
5,1820
blow,3571
job,2009
8,2927
full,3029
penetrative,141
and,2750
so,1724
a,4454
toastto,748
the,2332
man,3149
withthe,4383
worst,4206
haircutbut,4794
the,2332
best,3521
bride,3529
in,4511
the,2332
room,4700
ladies,3481
and,2750
gentlemen,200
tim,2601
and,2750
mary,1596
tim,2601
and,2750
mary,1596
that,2341
s,1885
us,349
i,4827
wish,2895
i,4827
d,3195
said,5122
l,3935
love,3464
you,2676
you,2676
did,878
dad,4453
t,1202
was,686
implied,190
i,4827
m,1205
not,3759
sure,5017
implied,190
is,4345
goodenough,1109
for,2089
a,4454
wedding,3690
day,88
are,4990
you,2676
no,4257
don,4546
t,1202
do,526
it,3838
it,3838
s,1885
fine,4260
i,4827
m,1205
so,1724
happy,4280
with,4411
it,3838
as,4336
it,3838
was,686
you,2676
really,4008
don,4546
t,1202
have,2744
to,3985
i,4827
ll,4000
do,526
whati,355
wanna,5136
do,526
young,2824
man,3149
will,483
you,2676
excuse,2198
mefor,1347
just,1504
one,3313
moment,3767
later,1153
on,537
i,4827
may,2631
tell,3689
you,2676
abouttim,4456
s,1885
many,187
failings,3309
as,4336
a,4454
manand,4157
as,4336
a,4454
table,2116
tennis,2687
player,4925
but,3170
important,2948
first,1374
to,3985
say,4542
the,2332
onebig,1923
thing,4821
i,4827
ve,4745
only,350
lovedthree,2505
men,304
in,4511
my,4022
life,967
my,4022
dad,4453
wasa,2814
frosty,2364
bugger,1572
so,1724
thatonly,4899
leaves,5121
dear,791
uncle,3482
desmond,3945
b,101
b,101
king,1970
obviously,382
and,2750
this,2539
young,2824
man,3149
here,2777
i,4827
d,3195
only,350
give,3562
one,3313
piece,3292
ofadvice,813
to,3985
anyone,81
marrying,307
we,1778
re,4892
all,2866
quitesimilar,357
in,4511
the,2332
end,4526
we,1778
all,2866
get,3316
old,57
and,2750
tell,3689
thesame,4451
tales,2657
too,1800
many,187
times,5012
but,3170
try,698
and,2750
marry,1567
someonekind,1606
and,2750
this,2539
is,4345
a,4454
kind,2143
manwith,3695
a,4454
good,3369
heart,2099
i,4827
m,1205
not,3759
particularly,3825
proudof,4305
many,187
things,4166
in,4511
my,4022
life,967
but,3170
i,4827
am,3230
very,4293
proudto,1045
be,1411
the,2332
father,1577
of,3437
my,4022
son,4993
i,4827
m,1205
so,1724
sorry,4428
to,3985
disturb,559
you,2676
but,3170
iwonder,1962
if,1252
i,4827
could,4780
have,2744
your,4638
autograph,1617
no,4257
no,4257
i,4827
m,1205
at,4187
a,4454
wedding,3690
for,2089
god,2916
s,1885
sake,3983
i,4827
m,1205
here,2777
tocelebrate,2518
true,2186
love,3464
notscribble,1818
my,4022
illegiblesignature,1756
on,537
stupidbits,865
of,3437
paper,163
thatyou,2065
can,2975
flog,2626
on,537
ebayso,4164
that,2341
at,4187
the,2332
next,1624
wedding,3690
youcan,734
wear,1905
a,4454
less,3455
hideous,288
hat,4914
i,4827
see,4287
you,2676
ve,4745
met,708
my,4022
aunt,2149
may,2631
god,2916
people,4844
shouldwear,239
name,5009
tags,5053
you,2676
next,1624
kittle,4557
kattle,3426
i,4827
don,4546
t,1202
know,3505
uncle,3482
d,3195
boys,3216
aren,4656
t,1202
very,4293
nice,51
aren,4656
t,1202
they,3422
darling,780
not,3759
in,4511
my,4022
experience,283
they,3422
re,4892
alwaystaking,1462
liberties,443
not,3759
giving,2351
much,63
back,2112
in,4511
return,4183
t,1202
s,1885
yummy,4496
yeah,4984
i,4827
like,1657
the,2332
way,2519
you,2676
say,4542
yummy,4496
do,526
you,2676
wish,2895
we,1778
d,3195
pickedanother,2783
less,3455
wet,197
day,88
no,4257
not,3759
for,2089
the,2332
world,993
and,2750
so,1724
it,3838
begins,4327
lots,4328
and,2750
lots,4328
of,3437
types,2390
of,3437
days,4140
fun,222
posy,3357
posy,3357
she,4530
is,4345
the,2332
most,2668
beautifulgirl,4153
in,4511
the,2332
world,993
you,2676
want,4405
your,4638
daddy,3055
yes,1232
i,4827
know,3505
yeah,4984
no,4257
one,3313
can,2975
everprepare,1794
you,2676
forwhat,713
happens,1130
whenyou,1609
have,2744
a,4454
child,1119
when,3912
you,2676
seethe,545
baby,3542
in,4511
your,4638
armsand,2694
you,2676
know,3505
thatit,1041
s,1885
your,4638
job,2009
now,2298
no,4257
one,3313
can,2975
prepare,2861
you,2676
forthe,830
love,3464
and,2750
the,2332
fear,3401
she,4530
s,1885
lovely,4805
you,2676
were,3637
such,1290
an,2530
ugly,4916
baby,3542
more,430
chimpanzee,1695
than,4649
child,1119
i,4827
rememberthe,4306
first,1374
time,2404
i,4827
saw,1956
you,2676
i,4827
thanked,3974
god,2916
we,1778
were,3637
in,4511
drivingdistance,4960
of,3437
london,1982
zoo,1529
come,3172
on,537
hand,3879
overthe,480
little,4505
bugger,1572
let,2685
s,1885
see,4287
if,1252
she,4530
bounces,2222
yeah,4984
she,4530
definitely,4706
will,483
bounce,4713
look,400
she,4530
can,2975
do,526
anything,1683
look,400
hello,1793
sweetheart,4020
no,4257
one,3313
can,2975
prepare,2861
youfor,3990
the,2332
lovepeople,2167
you,2676
lovecan,4436
feel,718
for,2089
them,4886
and,2750
nothing,259
can,2975
prepare,2861
you,2676
forthe,830
indifference,336
of,3437
friendswho,3774
don,4546
t,1202
have,2744
babies,796
do,526
you,2676
wannago,2015
to,3985
uncle,3482
jay,2371
no,4257
thanks,3694
it,3838
s,1885
fine,4260
it,3838
s,1885
great,3811
and,2750
it,3838
s,1885
a,4454
shock,2900
howquickly,1754
you,2676
have,2744
to,3985
moveto,3108
a,4454
new,689
place,5171
youcompletely,338
can,2975
t,1202
afford,446
look,400
what,2749
we,1778
found,3776
look,400
who,3050
it,3838
is,4345
honey,346
sorry,4428
suddenly,2407
time,2404
travel,1677
seemsalmost,2889
unnecessary,4855
because,4418
every,2172
detail,678
oflife,2564
is,4345
so,1724
delightful,1507
what,2749
s,1885
his,2567
name,5009
horace,4003
i,4827
think,1770
of,3437
course,3239
it,3838
is,4345
only,350
one,3313
important,2948
thingfor,4870
a,4454
godfather,2573
i,4827
m,1205
told,4602
never,4450
bring,1421
a,4454
presentsmaller,892
than,4649
the,2332
child,1119
shut,3917
up,4912
you,2676
smug,3530
bastard,4669
don,4546
t,1202
worry,4146
i,4827
didn,2202
tbring,4324
anything,1683
at,4187
all,2866
she,4530
ll,4000
never,4450
know,3505
hasn,1107
t,1202
got,4393
a,4454
brain,3610
yet,5132
i,4827
didn,2202
t,1202
expect,4445
tosee,4316
you,2676
here,2777
harry,3020
children,645
s,1885
party,763
snot,2969
exactly,1122
your,4638
style,4961
no,4257
mary,1596
i,4827
was,686
tricked,322
i,4827
wastold,2753
there,2599
would,4443
be,1411
free,4097
booze,1257
i,4827
hate,717
kids,3254
as,4336
you,2676
know,3505
where,654
s,1885
kit,4527
kat,1781
by,742
the,2332
way,2519
i,4827
don,4546
t,1202
know,3505
she,4530
saidshe,166
d,3195
be,1411
here,2777
around,964
3:00,4444
and,2750
you,2676
know,3505
we,1778
got,4393
purplecupcakes,1520
for,2089
her,4415
especially,408
here,2777
she,4530
is,4345
speak,2352
of,3437
the,2332
devil,414
that,2341
will,483
be,1411
her,4415
we,1778
ll,4000
wait,313
tillaunty,302
kit,4527
kat,1781
gets,499
here,2777
hey,118
jimmy,5178
where,654
s,1885
my,4022
sister,3100
thought,4806
she,4530
was,686
here,2777
no,4257
she,4530
hasn,1107
t,1202
arrived,2054
that,2341
s,1885
not,3759
good,3369
what,2749
does,4246
that,2341
mean,4469
um,117
we,1778
had,1674
anargument,473
this,2539
morning,2649
over,3966
nothing,259
butshe,1436
d,3195
been,1213
drinking,4323
so,1724
and,2750
then,1837
she,4530
ran,1380
out,3592
to,3985
getthe,3411
car,1517
to,3985
come,3172
here,2777
andi,3598
told,4602
her,4415
tomeet,936
me,1417
here,2777
so,1724
there,2599
s,1885
a,4454
song,28
by,742
bazluhrmann,1815
called,2176
sunscreen,3326
he,2738
says,4233
worryingabout,3071
the,2332
futureis,2542
as,4336
effectiveas,4615
trying,2231
to,3985
solvean,4372
algebra,255
equationby,1528
chewing,4965
bubble,4277
gum,2321
the,2332
real,287
troubles,4159
in,4511
your,4638
lifewill,4972
always,3398
be,1411
things,4166
that,2341
nevercrossed,1870
your,4638
worried,1981
mind,4339
what,2749
happened,2893
we,1778
had,1674
a,4454
fight,1803
and,2750
maybe,137
i,4827
wasn,3065
tcompletely,2508
sober,2274
how,2397
is,4345
she,4530
not,3759
good,3369
when,3912
did,878
she,4530
leave,12
you,2676
from,1139
where,654
i,4827
want,4405
it,3838
exact,4360
exact,4360
time,2404
exact,4360
address,4355
here,2777
we,1778
are,4990
sorry,4428
sorry,4428
come,3172
on,537
god,2916
hi,586
there,2599
she,4530
is,4345
does,4246
a,4454
small,3502
baby,3542
live,2205
here,2777
yes,1232
and,2750
she,4530
s,1885
so,1724
excited,1555
she,4530
s,1885
downstairs,1059
happy,4280
birthday,2971
posy,3357
i,4827
m,1205
sorry,4428
i,4827
had,1674
to,3985
pick,840
up,4912
kit,4527
kat,1781
i,4827
thought,4806
she,4530
wasgonna,3441
drive,2114
herself,2857
turns,577
out,3592
she,4530
couldn,784
t,1202
she,4530
okay,3677
later,1153
i,4827
m,1205
worried,1981
about,994
kit,4527
kat,1781
yeah,4984
i,4827
know,3505
she,4530
was,686
drinking,4323
winewhile,2385
we,1778
were,3637
drinking,4323
tea,3093
and,2750
jimmy,5178
wasn,3065
t,1202
nice,51
to,3985
her,4415
and,2750
she,4530
spurnedthe,2516
purple,5138
cupcakes,4267
we,1778
have,2744
to,3985
dosomething,2214
to,3985
fix,3780
it,3838
yeah,4984
but,3170
you,2676
know,3505
if,1252
it,3838
s,1885
gonna,1086
be,1411
fixed,4888
i,4827
think,1770
sheprobably,265
has,2803
to,3985
do,526
it,3838
herself,2857
maybe,137
maybe,137
not,3759
my,4022
darling,780
what,2749
s,1885
happened,2893
you,2676
re,4892
the,2332
bestperson,4067
in,4511
the,2332
world,993
you,2676
re,4892
top,3440
equal,1459
withmy,2686
wife,3465
i,4827
don,4546
t,1202
get,3316
it,3838
maybe,137
just,1504
maybe,137
i,4827
m,1205
the,2332
faller,921
every,2172
family,2577
has,2803
like,1657
someone,3797
who,3050
falls,2353
who,3050
doesn,1751
t,1202
make,4340
the,2332
grade,3146
who,3050
stumbles,2438
who,3050
life,967
trips,1039
up,4912
maybe,137
i,4827
m,1205
our,1022
faller,921
no,4257
okay,3677
i,4827
m,1205
gonnatell,3681
you,2676
a,4454
secret,2637
and,2750
you,2676
have,2744
topromise,247
to,3985
keep,3028
it,3838
we,1778
ve,4745
always,3398
kept,546
secrets,1792
we,1778
have,2744
you,2676
promise,2718
youwon,1217
t,1202
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
ever,3348
tell,3689
yes,1232
i,4827
can,2975
travel,1677
in,4511
time,2404
why,4231
are,4990
we,1778
standing,4499
in,4511
thecupboard,3061
under,1772
the,2332
stairs,3659
because,4418
we,1778
re,4892
gonna,1086
go,1194
back,2112
in,4511
time,2404
andyou,973
re,4892
gonna,1086
do,526
some,823
things,4166
differently,4966
i,4827
love,3464
it,3838
when,3912
you,2676
re,4892
funny,3808
grab,3223
my,4022
hand,3879
close,1605
your,4638
eyes,216
my,4022
god,2916
my,4022
god,2916
my,4022
arsing,4312
god,2916
in,4511
a,4454
box,1739
you,2676
re,4892
kidding,3667
i,4827
can,2975
go,1194
anywhere,3720
in,4511
time,2404
and,2750
you,2676
bringme,372
back,2112
to,3985
the,2332
worst,4206
party,763
of,3437
all,2866
time,2404
fraid,1805
so,1724
let,2685
s,1885
go,1194
we,1778
ve,4745
got,4393
work,3018
to,3985
do,526
what,2749
work,3018
making,2524
sure,5017
you,2676
donot,450
meet,1764
jimmy,5178
kincade,2765
quick,3702
in,4511
here,2777
but,3170
he,2738
s,1885
about,994
tofall,373
in,4511
love,3464
with,4411
me,1417
not,3759
this,2539
time,2404
he,2738
isn,2264
t,1202
who,3050
s,1885
the,2332
pretty,769
looking,1404
girl,3435
it,3838
s,1885
jennifer,1998
isn,2264
t,1202
it,3838
yeah,4984
wild,1503
i,4827
like,1657
your,4638
skirt,3773
jennifer,1998
thank,2683
you,2676
right,3782
i,4827
get,3316
it,3838
f,1945
he,2738
hadn,217
t,1202
met,708
me,1417
he,2738
would,4443
havejust,960
had,1674
sex,1527
with,4411
someone,3797
else,5067
nip,1309
it,3838
in,4511
the,2332
bud,4732
excuse,2198
me,1417
jimmy,5178
sorry,4428
do,526
i,4827
know,3505
you,2676
yeah,4984
you,2676
do,526
very,4293
well,3996
sorry,4428
and,2750
this,2539
is,4345
what,2749
i,4827
shouldhave,2951
done,1198
right,3782
at,4187
the,2332
start,3451
happy,4280
new,689
year,2132
everybody,4971
happy,4280
new,689
year,2132
and,2750
back,2112
to,3985
the,2332
cupboard,469
amazing,3839
what,2749
happens,1130
now,2298
god,2916
knows,3126
what,2749
i,4827
m,1205
hoping,3638
is,4345
that,2341
fromthis,4181
moment,3767
on,537
you,2676
avoidthe,3596
sleazy,714
bad,1168
guys,451
becausethey,2391
re,4892
sleazy,714
and,2750
bad,1168
when,3912
did,878
you,2676
get,3316
so,1724
serious,3894
since,2239
it,3838
occurred,812
to,3985
methat,4668
i,4827
might,2383
lose,857
you,2676
brace,2329
yourself,4898
this,2539
could,4780
be,1411
weird,4813
things,4166
will,483
have,2744
changed,715
my,4022
god,2916
what,2749
jay,2371
jay,2371
jay,2371
yes,1232
and,2750
he,2738
s,1885
adorable,4150
my,4022
god,2916
right,3782
let,2685
s,1885
do,526
this,2539
come,3172
on,537
you,2676
two,3249
mum,5068
s,1885
just,1504
cracked,4109
opena,837
packet,3086
of,3437
biscuits,5152
i,4827
ve,4745
gotsomething,672
in,4511
mind,4339
for,2089
you,2676
i,4827
knowwhat,3202
you,2676
re,4892
gonna,1086
say,4542
have,2744
a,4454
biscuit,1580
andcome,4245
and,2750
help,650
me,1417
but,3170
leave,12
the,2332
rest,3612
for,2089
uncle,3482
d,3195
t,1202
s,1885
just,1504
tidying,5013
really,4008
you,2676
all,2866
right,3782
i,4827
missed,3862
you,2676
yeah,4984
your,4638
mum,5068
wants,4895
me,1417
to,3985
dosome,1723
gardening,3131
okay,3677
it,3838
s,1885
tidying,5013
up,4912
it,3838
sall,1196
a,4454
bit,5103
out,3592
of,3437
control,2135
anything,1683
that,2341
looks,2876
dead,2831
out,3592
this,2539
is,4345
what,2749
we,1778
re,4892
looking,1404
for,2089
okay,3677
all,2866
this,2539
dead,2831
stuff,5082
see,4287
this,2539
they,3422
ve,4745
torn,4210
themto,3628
shreds,1293
haven,1192
t,1202
they,3422
how,2397
did,878
everything,1383
go,1194
immensely,3228
satisfactory,2218
i,4827
m,1205
so,1724
happy,4280
i,4827
wannahear,226
all,2866
about,994
it,3838
will,483
you,2676
do,526
dinner,471
for,2089
usbecause,2652
there,2599
s,1885
somethingi,1629
have,2744
to,3985
do,526
before6:00,1236
or,4225
i,4827
ll,4000
get,3316
fired,687
yeah,4984
i,4827
can,2975
t,1202
think,1770
ofanything,2794
i,4827
d,3195
love,3464
to,3985
do,526
more,430
okay,3677
where,654
is,4345
the,2332
mostfabulous,4634
person,2405
in,4511
the,2332
world,993
come,3172
to,3985
your,4638
dad,4453
and,2750
get,3316
mashedup,3360
food,3211
shoved,3393
into,243
your,4638
mouth,4155
hello,1793
there,2599
little,4505
boy,700
you,2676
justwait,1989
there,2599
and,2750
i,4827
llbe,3496
back,2112
in,4511
a,4454
minute,282
dad,4453
can,2975
i,4827
have,2744
a,4454
quick,3702
word,533
yeah,4984
sure,5017
i,4827
can,2975
t,1202
go,1194
back,2112
pastthe,170
birth,3417
again,2213
can,2975
i,4827
no,4257
i,4827
should,4429
havementioned,1231
that,2341
you,2676
re,4892
okay,3677
till,194
itcomes,870
out,3592
but,3170
the,2332
exactsperm,2377
at,4187
the,2332
exactmoment,4056
got,4393
you,2676
thisparticular,728
baby,3542
so,1724
if,1252
you,2676
do,526
anythingthe,4361
tiniest,2885
bitdifferent,3272
you,2676
llhave,253
a,4454
different,1481
child,1119
so,1724
every,2172
day,88
up,4912
til,5095
yesterdayis,4229
as,4336
it,3838
will,483
always,3398
be,1411
lost,729
just,1504
like,1657
for,2089
everyone,2688
else,5067
okay,3677
interesting,2906
tough,345
i,4827
love,3464
you,2676
dad,4453
i,4827
ve,4745
gotta,4521
go,1194
no,4257
we,1778
re,4892
not,3759
leavingthis,2644
room,4700
until,2295
we,1778
finda,4125
way,2519
of,3437
making,2524
surethis,1468
never,4450
happens,1130
again,2213
will,483
you,2676
go,1194
now,2298
i,4827
have,2744
to,3985
leave,12
jimmy,5178
don,4546
t,1202
i,4827
for,2089
good,3369
and,2750
i,4827
have,2744
to,3985
stop,3928
drinking,4323
and,2750
stop,3928
leaving,929
jobs,4472
and,2750
i,4827
have,2744
togo,5081
out,3592
with,4411
someonenice,318
and,2750
boring,3709
yay,289
and,2750
you,2676
know,3505
niceisn,5180
t,1202
necessarily,3039
boring,3709
like,1657
who,3050
matt,2809
damon,2417
okay,3677
i,4827
ll,4000
go,1194
out,3592
with,4411
matt,2809
damon,2417
tell,3689
me,1417
have,2744
you,2676
seen,4956
jay,2371
recently,1096
your,4638
jay,2371
what,2749
sticky,3008
up,4912
hair,4379
jay,2371
looks,2876
a,4454
bit,5103
like,1657
a,4454
muppet,2651
jay,2371
yes,1232
he,2738
just,1504
popped,4928
into,243
my,4022
head,285
he,2738
s,1885
always,3398
had,1674
a,4454
crush,1871
on,537
you,2676
really,4008
yeah,4984
weird,4813
thinking,4148
of,3437
asking,1329
him,4606
to,3985
dinner,471
are,4990
you,2676
free,4097
might,2383
be,1411
might,2383
have,2744
tofreshen,1576
up,4912
a,4454
bit,5103
first,1374
yeah,4984
you,2676
look,400
shit,2296
joanna,3918
thank,2683
christ,3512
you,2676
re,4892
back,2112
t,1202
s,1885
been,1213
a,4454
total,4440
nightmare,4639
i,4827
know,3505
it,3838
s,1885
all,2866
fine,4260
anyway,3594
where,654
is,4345
she,4530
it,3838
was,686
the,2332
single,4318
worst,4206
night,596
of,3437
my,4022
life,967
where,654
s,1885
posy,3357
there,2599
she,4530
is,4345
hello,1793
hello,1793
hello,1793
darling,780
how,2397
are,4990
you,2676
doing,3607
let,2685
s,1885
have,2744
another,801
one,3313
screw,381
that,2341
no,4257
that,2341
hurt,4922
and,2750
i,4827
got,4393
fat,3644
like,1657
fat,3644
fat,3644
got,4393
a,4454
littlebit,2681
fat,3644
didn,2202
t,1202
she,4530
tell,3689
mummy,852
you,2676
want,4405
a,4454
sister,3100
no,4257
tell,3689
daddy,3055
you,2676
re,4892
happybeing,198
an,2530
only,350
child,1119
fortunately,1068
we,1778
areyoung,1543
and,2750
careless,4799
andit,923
wasn,3065
t,1202
long,1156
beforethere,3526
were,3637
four,4412
of,3437
us,349
and,2750
this,2539
is,4345
incredible,3606
posylake,133
only,350
3,2052
years,3679
old,57
is,4345
about,994
to,3985
break,697
the,2332
women,2561
s10,847
metre,4935
olympic,4199
record,4877
they,3422
re,4892
gonna,1086
do,526
it,3838
and,2750
here,2777
theyare,2465
they,3422
ve,4745
done,1198
it,3838
fantastic,5064
that,2341
was,686
brilliant,2168
you,2676
re,4892
so,1724
good,3369
sleeping,4299
rightthrough,3124
all,2866
that,2341
can,2975
you,2676
help,650
me,1417
i,4827
m,1205
so,1724
nervous,500
what,2749
do,526
i,4827
wear,1905
for,2089
dinnerwith,3021
our,1022
bestselling,4840
author,2145
let,2685
me,1417
finish,1343
up,4912
with,4411
themonsters,3921
and,2750
i,4827
ll,4000
come,3172
right,3782
up,4912
great,3811
thank,2683
you,2676
go,1194
again,2213
okay,3677
how,2397
about,994
this,2539
that,2341
s,1885
gorgeous,4517
job,2009
done,1198
yeah,4984
no,4257
take,1079
it,3838
seriously,2930
it,3838
s,1885
i,4827
don,4546
t,1202
know,3505
no,4257
i,4827
hate,717
it,3838
yeah,4984
it,3838
s,1885
boring,3709
andmakes,3142
me,1417
look,400
kind,2143
of,3437
lumpy,47
no,4257
you,2676
re,4892
right,3782
it,3838
is,4345
boring,3709
and,2750
lumpy,47
i,4827
hate,717
it,3838
okay,3677
what,2749
about,994
this,2539
gorgeous,4517
we,1778
did,878
it,3838
no,4257
it,3838
s,1885
too,1800
breasty,3178
is,4345
it,3838
okay,3677
t,1202
s,1885
not,3759
too,1800
breasty,3178
no,4257
i,4827
m,1205
not,3759
wearing,246
these,2691
heels,3212
i,4827
look,400
like,1657
a,4454
prostitute,4708
not,3759
high,2492
heels,3212
then,1837
but,3170
then,1837
we,1778
havethe,2917
short,3031
legs,2587
problem,3534
well,3996
do,526
you,2676
want,4405
to,3985
looklike,4113
a,4454
prostitute,4708
or,4225
a,4454
dwarf,4346
